,instr_date,final_address,time_adj_npsf,gfa,nfa,other_area,original_consid,consid,original_npsf,npsf,memo_no,MW_data_code,nat_instr,d_code,code_chinese,op_date,op_year,bldg_age,unit,floor,block,phase,est_name_en,est_name_ch,with_CPS
5933,2015-06-16,"PARKVIEW SUITE(Block 5,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,5座(陽明居),大潭水塘道",21042.986708330118,1312,1051,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",27.0,24.431,25690,23245.48049476689,15071402050020,4383190,ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,39,23.0,5,blank,HONG KONG PARKVIEW,陽明山莊,True
5937,2015-06-29,"PARKVIEW CORNER(Block 17,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,17座(眺景台),大潭水塘道",31683.77332347932,2645,2188,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",76.58,76.58,35000,35000.0,15072001470045,4386092,PRO-ASP,HRB,淺水灣/壽臣山,1989/11,1989,36,91,17.0,17,blank,HONG KONG PARKVIEW,陽明山莊,False
5938,2015-06-29,"PARKVIEW CORNER(Block 17,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,17座(眺景台),大潭水塘道",31683.77332347932,3225,2626,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",91.91,91.91,35000,35000.0,15072001470052,4386093,PRO-ASP,HRB,淺水灣/壽臣山,1989/11,1989,36,93,17.0,17,blank,HONG KONG PARKVIEW,陽明山莊,False
5939,2015-07-16,"SOUTH BAY TOWERS,SOUTH BAY RD|南灣大廈,南灣道",17685.439833119264,1433,1145,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",25.15,22.9535,21965,20046.724890829693,15080300080017,4394095,PRO-ASP,HRB,淺水灣/壽臣山,1984/11,1984,41,D,19.0,blank,blank,blank,,True
5940,2015-07-09,"PARKVIEW RISE(Block 7,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,7座(凌雲閣),大潭水塘道",19064.90318461101,1860,1466,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",34.0,31.6808,23192,21610.36834924966,15080301770079,4394096,PRO-ASP,HRB,淺水灣/壽臣山,1988/12,1988,37,47,1.0,7,blank,HONG KONG PARKVIEW,陽明山莊,True
5941,2015-07-06,"PARKVIEW SUITE(Block 3,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,3座(陽明居),大潭水塘道",16108.603580276815,1275,994,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",20.18,18.1498,20302,18259.356136820927,15080501350025,4395459,PRO-ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,27,6.0,3,blank,HONG KONG PARKVIEW,陽明山莊,True
5943,2015-07-21,"PARKVIEW SUITE(Block 3,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,3座(陽明居),大潭水塘道",16937.61047726723,1290,1051,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",22.3,20.1782,21218,19199.048525214082,15080702660022,4396997,PRO-ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,23,16.0,3,blank,HONG KONG PARKVIEW,陽明山莊,True
5945,2015-07-30,"PARKVIEW TERR(Block 12,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,12座(涵碧苑),大潭水塘道",18283.936220910462,2700,2308,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",50.0,47.8336,21664,20725.12998266898,15081200520010,4399143,ASP,HRB,淺水灣/壽臣山,1989/11,1989,36,69,20.0,12,blank,HONG KONG PARKVIEW,陽明山莊,True
5948,2015-07-17,"SEA CLIFF MANSION(Block B),REPULSE BAY RD|海峰園B座,淺水灣道",25650.29418700208,0,1941,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",59.5,56.4346,30654,29075.012879958784,15081202380040,4399159,PRO-ASP,HRB,淺水灣/壽臣山,1964/05,1964,61,B1,3.0,B,blank,SEA CLIFF MANSION,海峰園,True
5951,2015-07-28,"RIDGE COURT,REPULSE BAY RD|冠園,淺水灣道",20571.094166212453,0,1880,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",46.3,43.8372,24628,23317.659574468085,15082100770396,4404599,PRE-ASP,HRB,淺水灣/壽臣山,1962/08,1962,63,B,9.0,blank,blank,blank,,True
5958,2015-09-25,"PARKVIEW CORNER(Block 18,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,18座(眺景台),大潭水塘道",20920.539228883074,2708,2171,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",55.65,53.0867,25633,24452.648549055735,15101201050021,4427308,PRO-ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,97,19.0,18,blank,HONG KONG PARKVIEW,陽明山莊,True
5959,2015-09-19,"PARKVIEW HEIGHTS(Block 14,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,14座(摘星樓),大潭水塘道",20780.26262461541,1785,1441,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",35.0,35.0,24289,24288.688410825816,15101502380043,4428933,PRO-ASP,HRB,淺水灣/壽臣山,1988/12,1988,37,81,6.0,14,blank,HONG KONG PARKVIEW,陽明山莊,False
5960,2015-09-23,"PARKVIEW CORNER(Block 18,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,18座(眺景台),大潭水塘道",27493.221580392747,2570,2067,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",69.8,66.42309999999999,33769,32135.02660861151,15102000310017,4431400,ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,95,23.0,18,blank,HONG KONG PARKVIEW,陽明山莊,True
5964,2015-10-05,"PARKVIEW SUITE(Block 4,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,4座(陽明居),大潭水塘道",12934.07120681441,2105,1747,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",25.686,24.2157,14703,13861.305094447625,15110301950060,4436468,ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,31,19.0,4,blank,HONG KONG PARKVIEW,陽明山莊,True
5965,2015-10-23,"PARKVIEW HEIGHTS(Block 13,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,13座(摘星樓),大潭水塘道",19763.56851380029,2700,2327,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",51.5,49.2868,22132,21180.40395358831,15110901110030,4438495,PRO-ASP,HRB,淺水灣/壽臣山,1988/08,1988,37,73,18.0,13,blank,HONG KONG PARKVIEW,陽明山莊,True
